System ID, System Name,School ID - School Name,KK-12 % FRL
633,Cobb County, 0190 - Dowell Elementary School,71.32
633,Cobb County, 0309 - Betty Gray Middle School,86.03
633,Cobb County, 0110 - Z - International Academy of Smyrna,45.72
633,Cobb County, 0118 - Mableton Elementary School,81.97
633,Cobb County, 0292 - Ford Elementary School,7.12
633,Cobb County, 0290 - Campbell Middle School,84.4
633,Cobb County, 0214 - Smyrna Elementary School,74.16
633,Cobb County, 0188 - Pope High School,10.5
633,Cobb County, 0117 - Clarkdale Elementary School,82.31
633,Cobb County, 0114 - East Side Elementary School,5.62
633,Cobb County, 0394 - Hightower Trail Middle School,9.33
633,Cobb County, 0397 - Green Acres Elementary School,*
633,Cobb County, 0398 - Sanders Elementary School,86.48
633,Cobb County, 2062 - King Springs Elementary School,36.21
633,Cobb County, 2066 - Osborne High School,83.22
633,Cobb County, 0287 - Lewis Elementary School,42.96
633,Cobb County, 2560 - Griffin Middle School,80.88
633,Cobb County, 3054 - Clay Elementary School,91.59
633,Cobb County, 3056 - South Cobb High School,75.88
633,Cobb County, 3058 - Fair Oaks Elementary School,*
633,Cobb County, 3060 - Harmony-Leland Elementary School,63.69
633,Cobb County, 3062 - LaBelle Elementary School,94.76
633,Cobb County, 3064 - Milford Elementary School,90.11
633,Cobb County, 3067 - Russell Elementary School,77.23
633,Cobb County, 3556 - Compton Elementary School,86.67
633,Cobb County, 4050 - Awtrey Middle School,35.77
633,Cobb County, 4056 - Daniell Middle School,47.27
633,Cobb County, 4066 - Pebblebrook High School,75.42
633,Cobb County, 4068 - Teasley Elementary School,32.2
633,Cobb County, 0294 - Smitha Middle School,85.19
633,Cobb County, 0297 - Frey Elementary School,19.17
633,Cobb County, 0298 - Cheatham Hill Elementary School,36.94
633,Cobb County, 0299 - Durham Middle School,15.71
633,Cobb County, 0302 - Acworth Elementary School,67.4
633,Cobb County, 0304 - Kennesaw Charter School,27.24
633,Cobb County, 0307 - Riverside Elementary School,94.88
633,Cobb County, 0373 - Sprayberry High School,41.82
633,Cobb County, 0375 - Murdock Elementary School,10.08
633,Cobb County, 0378 - Rocky Mount Elementary School,12.32
633,Cobb County, 0381 - Lassiter High School,11.6
633,Cobb County, 0388 - Davis Elementary School,11.39
633,Cobb County, 0389 - Simpson Middle School,13.81
633,Cobb County, 0391 - Nicholson Elementary School,43.86
633,Cobb County, 4560 - Hollydale Elementary School,84.44
633,Cobb County, 5050 - Bells Ferry Elementary School,45.64
633,Cobb County, 0107 - McCall Primary School,61.38
633,Cobb County, 0109 - Pickett's Mill Elementary School,19.17
633,Cobb County, 0173 - Birney Elementary School,87.17
633,Cobb County, 0175 - Walton High School,5.97
633,Cobb County, 0178 - Mabry Middle School,11.36
633,Cobb County, 0180 - Still Elementary School,24.45
633,Cobb County, 0181 - Tritt Elementary School,5.49
633,Cobb County, 0184 - McCleskey Middle School,37.55
633,Cobb County, 0185 - Garrison Mill Elementary School,9.79
633,Cobb County, 0187 - Keheley Elementary School,22.15
633,Cobb County, 0189 - Baker Elementary School,41.87
633,Cobb County, 0191 - Varner Elementary School,49.25
633,Cobb County, 0192 - Harrison High School,8.32
633,Cobb County, 0194 - Hayes Elementary School,63.37
633,Cobb County, 0101 - Kennesaw Mountain High School,30.64
633,Cobb County, 0197 - Vaughan Elementary School,13.13
633,Cobb County, 0198 - Chalker Elementary School,32.07
633,Cobb County, 0199 - Nickajack Elementary School,39.77
633,Cobb County, 0202 - Lindley Middle School,88.81
633,Cobb County, 0203 - Kemp Elementary School,17.84
633,Cobb County, 0204 - Pitner Elementary School,49.94
633,Cobb County, 0207 - Austell Elementary School,79.76
633,Cobb County, 0209 - Allatoona High School,22.01
633,Cobb County, 0273 - Kincaid Elementary School,23.12
633,Cobb County, 0275 - Dodgen Middle School,7.05
633,Cobb County, 0278 - Mount Bethel Elementary School,#
633,Cobb County, 0280 - Pine Mountain Middle School,47.57
633,Cobb County, 0281 - Dickerson Middle School,5.33
633,Cobb County, 0102 - City View Elementary School,94.26
633,Cobb County, 0103 - Kell High School,31.27
633,Cobb County, 0288 - Mountain View Elementary School,14.43
633,Cobb County, 0289 - Addison Elementary School,34.44
633,Cobb County, 0291 - Shallowford Falls Elementary School,7.72
633,Cobb County, 0104 - Bullard Elementary School,21.35
633,Cobb County, 5052 - Brumby Elementary School,82.48
633,Cobb County, 5056 - Due West Elementary School,14.82
633,Cobb County, 5058 - Floyd Middle School,81.18
633,Cobb County, 5067 - Sedalia Park Elementary School,58.95
633,Cobb County, 5068 - Eastvalley Elementary School,32.48
633,Cobb County, 0399 - Blackwell Elementary School,43.07
633,Cobb County, 0402 - Hendricks Elementary School,76.2
633,Cobb County, 0404 - Kennesaw Elementary School,40.58
633,Cobb County, 0407 - Barber Middle School,56.66
633,Cobb County, 0475 - Tapp Middle School,64.15
633,Cobb County, 0478 - Sope Creek Elementary School,5.2
633,Cobb County, 0489 - Powder Springs Elementary School,75.19
633,Cobb County, 0491 - Timber Ridge Elementary School,#
633,Cobb County, 0499 - Lost Mountain Middle School,11.52
633,Cobb County, 0502 - Cooper Middle School,73.01
633,Cobb County, 0504 - Big Shanty Elementary School,41.04
633,Cobb County, 0507 - McClure Middle School,22.46
633,Cobb County, 0592 - Bryant Elementary School,91.47
633,Cobb County, 0602 - Palmer Middle School,40.36
633,Cobb County, 0607 - Lovinggood Middle School,26.01
633,Cobb County, 0707 - Hillgrove High School,20.72
633,Cobb County, 0807 - Devereux Ackerman Academy,*
633,Cobb County, 1052 - Belmont Hills Elementary School,*
633,Cobb County, 1054 - Campbell High School,61.61
633,Cobb County, 1056 - East Cobb Middle School,67.92
633,Cobb County, 1060 - Garrett Middle School,85.05
633,Cobb County, 1064 - McEachern High School,60.3
633,Cobb County, 1066 - Norton Park Elementary School,91.1
633,Cobb County, 1067 - Powers Ferry Elementary School,88.86
633,Cobb County, 1069 - Wheeler High School,45.6
633,Cobb County, 2050 - Argyle Elementary School,88.31
633,Cobb County, 2056 - North Cobb High School,41.59
634,Coffee County, 0114 - Wiregrass Regional College and Career Academy,84.75
634,Coffee County, 0100 - Indian Creek Elementary,66.56
634,Coffee County, 0102 - Ambrose Elementary School ,78.75
634,Coffee County, 0108 - Coffee Middle School,75.69
634,Coffee County, 0182 - Satilla Elementary School,87.11
634,Coffee County, 5050 - Westside Elementary School,79.63
634,Coffee County, 0195 - Coffee County High School,65.97
634,Coffee County, 0282 - Eastside Elementary School,79.61
634,Coffee County, 0291 - Nicholls Elementary School,78.19
634,Coffee County, 0308 - George Washington Carver Freshman Campus,68.39
634,Coffee County, 3052 - West Green Elementary School,76
634,Coffee County, 0191 - Broxton-Mary Hayes Elementary,82.48
635,Colquitt County, 3052 - CA Gray Junior High School,*
635,Colquitt County, 3054 - Okapilco Elementary School,*
635,Colquitt County, 4050 - Cox Elementary School,*
635,Colquitt County, 4052 - Hamilton Elementary School,*
635,Colquitt County, 5054 - Sunset Elementary School,*
635,Colquitt County, 0111 - Willie J. Williams Middle School,*
635,Colquitt County, 0112 - Colquitt County Achievement Center,*
635,Colquitt County, 0178 - Doerun Elementary School,*
635,Colquitt County, 0187 - Odom Elementary School,*
635,Colquitt County, 0278 - Norman Park Elementary School,*
635,Colquitt County, 1554 - Colquitt County High School,60.69
635,Colquitt County, 2052 - Funston Elementary School,*
635,Colquitt County, 2056 - Wright Elementary School,*
635,Colquitt County, 3050 - Stringfellow Elementary School,*
636,Columbia County, 0102 - Lewiston Elementary School,19.81
636,Columbia County, 4052 - North Harlem Elementary School,67.85
636,Columbia County, 0106 - River Ridge Elementary,14.61
636,Columbia County, 0107 - Evans Middle School,37.42
636,Columbia County, 0108 - Stallings Island Middle School,18.04
636,Columbia County, 0173 - Westmont Elementary School,60.65
636,Columbia County, 0183 - Harlem High School,40.19
636,Columbia County, 0186 - Evans Elementary School,36.66
636,Columbia County, 0188 - Blue Ridge Elementary School,32.33
636,Columbia County, 0189 - Lakeside High School,22.47
636,Columbia County, 0190 - Brookwood Elementary School,49.42
636,Columbia County, 0192 - Stevens Creek Elementary School,19.14
636,Columbia County, 0193 - Riverside Middle School,14.21
636,Columbia County, 0194 - Riverside Elementary School,14.4
636,Columbia County, 0197 - Greenbrier High School,9.47
636,Columbia County, 0208 - Cedar Ridge Elementary School,45.57
636,Columbia County, 0283 - Harlem Middle School,54.84
636,Columbia County, 0290 - Lakeside Middle School,49.78
636,Columbia County, 0297 - Greenbrier Elementary School,11.68
636,Columbia County, 2052 - Martinez Elementary School,49.07
636,Columbia County, 3052 - North Columbia Elementary School,40.88
636,Columbia County, 4050 - Evans High School,29.08
636,Columbia County, 0101 - Greenbrier Middle School,13.92
636,Columbia County, 0112 - Grovetown High School,38.31
636,Columbia County, 0212 - Baker Place Elementary,27.87
636,Columbia County, 5050 - Grovetown Elementary School,72.06
636,Columbia County, 5052 - South Columbia Elementary School,63.64
636,Columbia County, 0397 - Euchee Creek Elementary School,50.1
636,Columbia County, 2050 - Columbia Middle School,36.15
636,Columbia County, 0103 - Grovetown Middle School,52.62
771,Commerce City, 0112 - Commerce High School,55.79
771,Commerce City, 1050 - Commerce Elementary School,65.12
771,Commerce City, 0105 - Commerce Middle School,60.82
771,Commerce City, 0104 - Commerce Primary,67.49
637,Cook County, 0111 - Cook High School,60.09
637,Cook County, 0196 - Cook Primary School,71.87
637,Cook County, 0104 - Cook Elementary School,73.01
637,Cook County, 0101 - Cook County Middle School,68.92
638,Coweta County, 0115 - Brooks Elementary,24.32
638,Coweta County, 0195 - Jefferson Parkway Elementary School,73.46
638,Coweta County, 0199 - Poplar Road Elementary School,50
638,Coweta County, 0201 - Welch Elementary School,52.94
638,Coweta County, 0203 - Glanton Elementary,70.64
638,Coweta County, 0289 - East Coweta Middle School,50.14
638,Coweta County, 0295 - Thomas Crossroads Elementary School,24.87
638,Coweta County, 0299 - Madras Middle School,30.55
638,Coweta County, 0301 - Smokey Road Middle School,66
638,Coweta County, 0389 - East Coweta High School,36.29
638,Coweta County, 0395 - Arnall Middle School,46.28
638,Coweta County, 1050 - Arnco-Sargent Elementary School,69
638,Coweta County, 1054 - Ruth Hill Elementary School,77.55
638,Coweta County, 1056 - Evans Middle School,59.87
638,Coweta County, 2050 - Atkinson Elementary School,66.67
638,Coweta County, 2052 - Eastside Elementary School,47.75
638,Coweta County, 2056 - Northside Elementary School,41.85
638,Coweta County, 3052 - Elm Street Elementary School,51.1
638,Coweta County, 3054 - Moreland Elementary School,56.85
638,Coweta County, 5054 - Newnan High School,46.95
638,Coweta County, 5056 - Western Elementary School,65.54
638,Coweta County, 0101 - Arbor Springs Elementary,31.03
638,Coweta County, 0103 - Willis Road Elementary,39.4
638,Coweta County, 0106 - Lee Middle School,32
638,Coweta County, 0189 - White Oak Elementary School,43.27
638,Coweta County, 0191 - Canongate Elementary School,26.59
638,Coweta County, 0192 - Newnan Crossing Elementary School,42.63
638,Coweta County, 0196 - Northgate High School,23.35
639,Crawford County, 0193 - Crawford County High School,77.5
639,Crawford County, 0202 - Crawford County Middle School,75.12
639,Crawford County, 0192 - Crawford County Elementary,80.65
640,Crisp County, 5050 - Crisp County Pre-K,*
640,Crisp County, 0196 - Crisp County High School,*
640,Crisp County, 0197 - Crisp County Middle School,*
640,Crisp County, 2052 - Crisp County Elementary School,*
640,Crisp County, 1050 - Blackshear Trail Elementary School,*
640,Crisp County, 0297 - A. S. Clark Elementary School,*
641,Dade County, 0295 - Dade Middle School,62.3
641,Dade County, 0275 - Davis Elementary School,70.46
641,Dade County, 0101 - Dade Elementary School,60.98
641,Dade County, 0195 - Dade County High School,51.85
772,Dalton Public Schools, 1050 - Brookwood Elementary School,62.5
772,Dalton Public Schools, 1052 - Roan Elementary School,*
772,Dalton Public Schools, 4050 - Dalton High School,70.12
772,Dalton Public Schools, 0110 - Morris Innovative High School,84.36
772,Dalton Public Schools, 0301 - City Park Elementary School,94.24
772,Dalton Public Schools, 0201 - Dalton Middle School,80.14
772,Dalton Public Schools, 0173 - Westwood Elementary School,56.44
772,Dalton Public Schools, 0101 - Park Creek Elementary School,*
772,Dalton Public Schools, 0105 - Blue Ridge Elementary School,*
642,Dawson County, 0106 - Dawson County Middle School,49.02
642,Dawson County, 0109 - Dawson County Junior High,59.85
642,Dawson County, 0189 - Robinson Elementary School,57.07
642,Dawson County, 0198 - Dawson County High School ,38.91
642,Dawson County, 0199 - Black's Mill Elementary School,52.65
642,Dawson County, 0111 - Riverview Elementary School,59.2
642,Dawson County, 0103 - Kilough Elementary School,54.52
644,DeKalb County, 1057 - McNair Middle School,*
644,DeKalb County, 1059 - Idlewood Elementary School,*
644,DeKalb County, 1061 - Livsey Elementary School,35.62
644,DeKalb County, 1070 - Tucker High School,64.57
644,DeKalb County, 1071 - Woodward Elementary School,*
644,DeKalb County, 1100 - International Student Center,*
644,DeKalb County, 2050 - Allgood Elementary School,84.96
644,DeKalb County, 2054 - Columbia High School,81.01
644,DeKalb County, 0215 - Museum School Avondale Estates,#
644,DeKalb County, 2055 - Druid Hills High School,55.24
644,DeKalb County, 0309 - Wadsworth Magnet School for High Achievers,45.45
644,DeKalb County, 0610 - Arabia Mountain High School - Academy of Engineering  Medicine and Environm,50.92
644,DeKalb County, 0810 - Elizabeth Andrews High School,61.93
644,DeKalb County, 0410 - DeKalb School of the Arts,28.49
644,DeKalb County, 0510 - Margaret Harris Comprehensive School,55.56
644,DeKalb County, 0311 - Leadership Preparatory Academy,65.26
644,DeKalb County, 1010 - DeKalb Agriculture Technology and Environment School,34.42
644,DeKalb County, 2060 - Knollwood Elementary School,*
644,DeKalb County, 0314 - GLOBE Academy Charter School I,#
644,DeKalb County, 0409 - Ronald E McNair Discover Learning Academy Elementary School,*
644,DeKalb County, 0113 - DeKalb Preparatory Academy Charter,76.18
644,DeKalb County, 0112 - Destiny Achievers Academy of Excellence,#
644,DeKalb County, 2058 - Henderson Mill Elementary School,62.84
644,DeKalb County, 2059 - Indian Creek Elementary School,*
644,DeKalb County, 2061 - McLendon Elementary School,90.82
644,DeKalb County, 2062 - Midvale Elementary School,58.53
644,DeKalb County, 2065 - Cary Reynolds Elementary School,*
644,DeKalb County, 2068 - Stone Mountain Elementary School,94.14
644,DeKalb County, 3050 - Ashford Park Elementary School,40.65
644,DeKalb County, 3051 - Briarlake Elementary School,27.89
644,DeKalb County, 3052 - Canby Lane Elementary School,93.45
644,DeKalb County, 3053 - Chesnut Elementary School,33.74
644,DeKalb County, 3055 - Dunaire Elementary School,92.52
644,DeKalb County, 3056 - Flat Shoals Elementary School,*
644,DeKalb County, 3057 - Hambrick Elementary School,92.38
644,DeKalb County, 3059 - Jolly Elementary School,94.97
644,DeKalb County, 3060 - Lakeside High School,39.26
644,DeKalb County, 3061 - Meadowview Elementary School,*
644,DeKalb County, 3062 - Midway Elementary School,*
644,DeKalb County, 3063 - Oak Grove Elementary School,7.18
644,DeKalb County, 3064 - Pleasantdale Elementary School,*
644,DeKalb County, 3065 - Rock Chapel Elementary School,86.3
644,DeKalb County, 3067 - Smoke Rise Elementary School,71.91
644,DeKalb County, 3069 - Toney Elementary School,*
644,DeKalb County, 3070 - McNair High School,86.88
644,DeKalb County, 4051 - Briar Vista Elementary School,59.28
644,DeKalb County, 4052 - Murphey Candler Elementary School,90.89
644,DeKalb County, 4053 - Clarkston High School,87.07
644,DeKalb County, 4054 - Cross Keys High School,91.74
644,DeKalb County, 4058 - Hightower Elementary School,94.91
644,DeKalb County, 4062 - Montclair Elementary School,*
644,DeKalb County, 4063 - Oakcliff Elementary School,92.36
644,DeKalb County, 4064 - Rainbow Elementary School,87.78
644,DeKalb County, 4065 - Rowland Elementary School,94.32
644,DeKalb County, 4067 - Snapfinger Elementary School,*
644,DeKalb County, 4068 - Stoneview Elementary School,*
644,DeKalb County, 4069 - Towers High School,83.48
644,DeKalb County, 5016 - Coralwood Education Center,10.26
644,DeKalb County, 5050 - Avondale Elementary School,90.29
644,DeKalb County, 5052 - Chamblee High School,38.51
644,DeKalb County, 5053 - Clifton Elementary School,*
644,DeKalb County, 5055 - Dunwoody High School,32.86
644,DeKalb County, 5057 - Hawthorne Elementary School,48.17
644,DeKalb County, 5058 - Huntley Hills Elementary School,68.03
644,DeKalb County, 5059 - Kingsley Elementary School,48.79
644,DeKalb County, 5062 - Montgomery Elementary School,8.56
644,DeKalb County, 5064 - Redan Elementary School,94.21
644,DeKalb County, 5065 - Sagamore Hills Elementary School,42.18
644,DeKalb County, 5067 - Southwest DeKalb High School,66.52
644,DeKalb County, 1050 - DeKalb Arts Academy,69.87
644,DeKalb County, 1052 - Brockett Elementary School,74.1
644,DeKalb County, 1053 - Chapel Hill Elementary School,86.89
644,DeKalb County, 1054 - Columbia Elementary School,*
644,DeKalb County, 1055 - Dresden Elementary School,*
644,DeKalb County, 1056 - Evansdale Elementary School,55.87
644,DeKalb County, 4059 - Kelley Lake Elementary School,*
644,DeKalb County, 4060 - Laurel Ridge Elementary School,47.79
644,DeKalb County, 0100 - Narvie Harris Elementary School,57.13
644,DeKalb County, 0102 - Wynbrooke Elementary School,52.12
644,DeKalb County, 0103 - Martin Luther King  Jr. High School ,73.2
644,DeKalb County, 0105 - Miller Grove High School,79.5
644,DeKalb County, 0107 - Flat Rock Elementary School,88.82
644,DeKalb County, 0108 - Princeton Elementary School,83.57
644,DeKalb County, 0172 - Cedar Grove High School,76.44
644,DeKalb County, 0173 - Vanderlyn Elementary School,#
644,DeKalb County, 0175 - Austin Elementary School,#
644,DeKalb County, 0176 - Redan High School,78.83
644,DeKalb County, 0181 - Eldridge L. Miller Elementary School,94.04
644,DeKalb County, 0188 - Panola Way Elementary School,*
644,DeKalb County, 0189 - Peachtree Middle School,35.92
644,DeKalb County, 0190 - Pine Ridge Elementary School,83.91
644,DeKalb County, 0406 - Chamblee Middle School,39.6
644,DeKalb County, 0407 - Dekalb Early College Academy,65.69
644,DeKalb County, 0475 - Bob Mathis Elementary School,87.69
644,DeKalb County, 0497 - Stephenson High School,66.47
644,DeKalb County, 0500 - DeKalb Alternative School,*
644,DeKalb County, 0503 - East DeKalb Special Education Center,5.88
644,DeKalb County, 0506 - Stone Mountain Middle School,94.34
644,DeKalb County, 0507 - The Champion Middle Theme School,61.49
644,DeKalb County, 0575 - Stone Mill Elementary School,*
644,DeKalb County, 0597 - Miller Grove Middle School,87.95
644,DeKalb County, 0191 - Browns Mill Elementary School,90.18
644,DeKalb County, 0193 - Chapel Hill Middle School,82.63
644,DeKalb County, 0197 - Marbut Elementary School,79.42
644,DeKalb County, 0200 - Cedar Grove Middle School,88.21
644,DeKalb County, 0201 - Freedom Middle School,92.86
644,DeKalb County, 0202 - Lithonia High School,82.13
644,DeKalb County, 0203 - Lithonia Middle School,89.7
644,DeKalb County, 0205 - Redan Middle School,87.44
644,DeKalb County, 0272 - Rockbridge Elementary School,*
644,DeKalb County, 0275 - Cedar Grove Elementary School,80.36
644,DeKalb County, 0276 - Stone Mountain High School,86.73
644,DeKalb County, 0288 - Kittredge Magnet School,7.33
644,DeKalb County, 0290 - Sequoyah Middle School,*
644,DeKalb County, 0291 - Salem Middle School,84.03
644,DeKalb County, 0293 - Shadow Rock Elementary School,91.99
644,DeKalb County, 0297 - Edward L. Bouie  Sr. Elementary School,63.38
644,DeKalb County, 0301 - Columbia Middle School,*
644,DeKalb County, 0305 - Oak View Elementary,93.99
644,DeKalb County, 0375 - Fairington Elementary School,94.29
644,DeKalb County, 0605 - Tucker Middle School,76.34
644,DeKalb County, 0606 - Gateway to College Academy,26.37
644,DeKalb County, 0675 - Woodridge Elementary School,90.53
644,DeKalb County, 0705 - DeKalb PATH Academy Charter School,*
644,DeKalb County, 0707 - UHS of Laurel Heights,21.88
644,DeKalb County, 0797 - Henderson Middle School,53.67
644,DeKalb County, 0805 - International Community School,60.84
644,DeKalb County, 0897 - Druid Hills Middle School,63.03
644,DeKalb County, 0214 - Dunwoody Elementary School,12.61
644,DeKalb County, 0397 - Stephenson Middle School,77.19
644,DeKalb County, 0399 - Robert Shaw Theme School,86.33
644,DeKalb County, 0401 - Mary McLeod Bethune Middle School,94.66
644,DeKalb County, 2056 - Fernbank Elementary School,11.39
643,Decatur County, 0105 - West Bainbridge Primary School,86.99
643,Decatur County, 0191 - Potter Street Elementary School,*
643,Decatur County, 1052 - Elcan-King Elementary School,*
643,Decatur County, 4052 - Jones-Wheat Primary School,*
643,Decatur County, 2052 - Hutto Elementary School,*
643,Decatur County, 3050 - Bainbridge High School,86.92
643,Decatur County, 3052 - John Johnson Elementary School,*
643,Decatur County, 2050 - Bainbridge Middle School,*
645,Dodge County, 0103 - Dodge County High School,66.86
645,Dodge County, 0180 - Dodge County Middle School,71.78
645,Dodge County, 0191 - South Dodge Elementary School,78
645,Dodge County, 0291 - North Dodge Elementary School,70.97
646,Dooly County, 0104 - Dooly County Elementary School,*
646,Dooly County, 0182 - Dooly County High School,*
646,Dooly County, 0204 - Dooly County Middle School,*
647,Dougherty County, 3058 - Northside Elementary School,*
647,Dougherty County, 0102 - Live Oak Elementary School,*
647,Dougherty County, 0103 - Robert A. Cross Middle Magnet,*
647,Dougherty County, 3062 - Turner Elementary School,*
647,Dougherty County, 4054 - Lake Park Elementary School,*
647,Dougherty County, 4056 - Merry Acres Middle School,*
647,Dougherty County, 4060 - Sherwood Acres Elementary School,*
647,Dougherty County, 4062 - Westover High School,*
647,Dougherty County, 5056 - International Studies Elementary Charter School,*
647,Dougherty County, 5058 - Radium Springs Elementary School,*
647,Dougherty County, 5060 - Southside Middle School,*
647,Dougherty County, 5062 - West Town Elementary School,*
647,Dougherty County, 0101 - Albany Middle School,*
647,Dougherty County, 0105 - Robert H Harvey Elementary School,*
647,Dougherty County, 0106 - Radium Springs Middle School,*
647,Dougherty County, 0199 - Lamar Reese School of the Arts,*
647,Dougherty County, 0205 - Lincoln Elementary Magnet School,*
647,Dougherty County, 0299 - Alice Coachman Elementary School,*
647,Dougherty County, 0399 - Martin Luther King  Jr. Elementary School,*
647,Dougherty County, 1050 - Albany High School,*
647,Dougherty County, 1058 - Monroe High School,*
647,Dougherty County, 2052 - Dougherty Comprehensive High School,*
647,Dougherty County, 2058 - Morningside Elementary School,*
648,Douglas County, 0112 - Mason Creek Elementary School,50.09
648,Douglas County, 0175 - Lithia Springs Comprehensive High School,74.79
648,Douglas County, 0212 - New Manchester High School,67.18
648,Douglas County, 0213 - Factory Shoals Elementary School,77.62
648,Douglas County, 0178 - Arbor Station Elementary School,59.08
648,Douglas County, 0180 - Fairplay Middle School,27.59
648,Douglas County, 0184 - Dorsett Shoals Elementary School,65.65
648,Douglas County, 0187 - Alexander High School,38.63
648,Douglas County, 0188 - Chestnut Log Middle School,83.82
648,Douglas County, 0193 - South Douglas Elementary School,23.97
648,Douglas County, 0198 - Bright Star Elementary School,77.57
648,Douglas County, 0200 - Holly Springs Elementary School,42.63
648,Douglas County, 0203 - New Manchester Elementary School,66.16
648,Douglas County, 0208 - Chapel Hill Elementary School,50.59
648,Douglas County, 0298 - Sweetwater Elementary School,80.59
648,Douglas County, 0303 - Mirror Lake Elementary School,44.26
648,Douglas County, 0398 - Burnett Elementary School,88.56
648,Douglas County, 0407 - Brighten Academy,29.31
648,Douglas County, 0498 - Eastside Elementary School,89.03
648,Douglas County, 0507 - Youth Villages at Inner Harbour,*
648,Douglas County, 1054 - Winston Elementary School,67.51
648,Douglas County, 2050 - Beulah Elementary School,73.3
648,Douglas County, 2054 - Turner Middle School,79.97
648,Douglas County, 3052 - Lithia Springs Elementary School,84.42
648,Douglas County, 3550 - Chapel Hill Middle School,44.46
648,Douglas County, 4050 - Douglas County High School,59.23
648,Douglas County, 4052 - Mount Carmel Elementary School,66.73
648,Douglas County, 5050 - Stewart Middle School,85.81
648,Douglas County, 5052 - Annette Winn Elementary School,87.02
648,Douglas County, 0100 - Chapel Hill High School,43.01
648,Douglas County, 0103 - Yeager Middle School,69.26
648,Douglas County, 0104 - North Douglas Elementary School,85.3
648,Douglas County, 0107 - Bill Arp Elementary School,65.23
648,Douglas County, 0108 - Factory Shoals Middle School,70.13
648,Douglas County, 0113 - Mason Creek Middle School,53.32
774,Dublin City, 0212 - Saxon Heights,90.99
774,Dublin City, 0102 - Dublin Middle School,88.44
774,Dublin City, 0108 - Community Hope Center,*
774,Dublin City, 0412 - Moore Street Facility,62.69
774,Dublin City, 0312 - Susie Dasher,86.7
774,Dublin City, 0112 - Hillcrest Elementary,86.36
774,Dublin City, 0211 - Dublin High School,77.85
649,Early County, 0194 - Early County Elementary School,*
649,Early County, 2050 - Early County High School,*
649,Early County, 0197 - Early County Middle School,*
650,Echols County, 1050 - Echols County High School,90.74
650,Echols County, 0112 - Echols County Elementary/Middle School,90.62
651,Effingham County, 0107 - Blandford Elementary School,42.5
651,Effingham County, 0186 - South Effingham Elementary School,29.32
651,Effingham County, 0190 - Guyton Elementary School,61.24
651,Effingham County, 0103 - Springfield Elementary School,59.32
651,Effingham County, 4050 - Rincon Elementary School,49.7
651,Effingham County, 0390 - Effingham County High School,36.68
651,Effingham County, 0105 - Marlow Elementary School,44.66
651,Effingham County, 0296 - Ebenezer Elementary School,38.81
651,Effingham County, 0290 - Effingham County Middle School,53.7
651,Effingham County, 0203 - Ebenezer Middle School,38.43
651,Effingham County, 0197 - South Effingham High School,26.08
651,Effingham County, 0196 - Sand Hill Elementary School,53.73
651,Effingham County, 0297 - South Effingham Middle School,33.3
652,Elbert County, 0313 - Elbert County Elementary School,94.94
652,Elbert County, 0213 - Elbert County Primary School,94.96
652,Elbert County, 0112 - Elberton Education Center,*
652,Elbert County, 0176 - Elbert County High School,62.96
652,Elbert County, 0104 - Elbert County Middle School ,71.72
653,Emanuel County, 0198 - Swainsboro Elementary School,83.13
653,Emanuel County, 0196 - Swainsboro Primary School,84.75
653,Emanuel County, 0192 - Swainsboro Middle School,82.74
653,Emanuel County, 0189 - Swainsboro High School,75.16
653,Emanuel County, 0100 - Twin City Elementary School,75.28
653,Emanuel County, 2050 - Emanuel County Institute,68.61
653,Emanuel County, 1050 - Adrian School of Performing Arts,80.88
654,Evans County, 2050 - Claxton High School,*
654,Evans County, 0196 - Claxton Elementary School,*
654,Evans County, 3050 - Claxton Middle School,*
655,Fannin County, 0176 - Fannin County High School,54.87
655,Fannin County, 1050 - Blue Ridge Elementary School,65.2
655,Fannin County, 0293 - West Fannin Elementary School,68.29
655,Fannin County, 0194 - East Fannin Elementary School,76.81
655,Fannin County, 0193 - Fannin County Middle School,64.74
656,Fayette County, 0178 - J.C. Booth Middle School,16.69
656,Fayette County, 0111 - Inman Elementary,34.16
656,Fayette County, 0398 - Fayette County High School,42.06
656,Fayette County, 0402 - Fayetteville Elementary School,51.05
656,Fayette County, 0491 - Flat Rock Middle School,40.12
656,Fayette County, 1052 - Peachtree City Elementary School,16.26
656,Fayette County, 0180 - Huddleston Elementary School,27.4
656,Fayette County, 0181 - North Fayette Elementary School,59.97
656,Fayette County, 0182 - McIntosh High School,12.59
656,Fayette County, 0186 - Oak Grove Elementary School,35.93
656,Fayette County, 0191 - Braelinn Elementary School,5.02
656,Fayette County, 0192 - Sandy Creek High School,31.73
656,Fayette County, 0196 - Kedron Elementary School,17.99
656,Fayette County, 0198 - Starrs Mill High School,10.31
656,Fayette County, 0199 - Peeples Elementary School,13.57
656,Fayette County, 0291 - Robert J. Burch Elementary School,55.38
656,Fayette County, 0296 - Spring Hill Elementary School,57.42
656,Fayette County, 0298 - Rising Starr Middle School,10.73
656,Fayette County, 0108 - Bennett's Mill Middle School,44.02
656,Fayette County, 0105 - Whitewater High School,14.22
656,Fayette County, 0104 - Crabapple Lane Elementary School,16.2
656,Fayette County, 0391 - Whitewater Middle School,19.6
656,Fayette County, 0102 - Cleveland Elementary School,33.07
