Georgia Department Of Education
Free and Reduced Price Meal Eligibility
Free and Reduced Lunch (FRL) - Fiscal Year 2013 Data Report
 
System ID, System Name,School ID - School Name,KK-12 % FRL
631,Clayton County, 5060 - Swint Elementary School,*
631,Clayton County, 0203 - Harper Elementary School,*
631,Clayton County, 1058 - Lee Street Elementary School,94.15
631,Clayton County, 5056 - William M. McGarrah Elementary School,91.95
631,Clayton County, 1062 - Tara Elementary School,*
631,Clayton County, 1060 - Northcutt Elementary School,92.32
631,Clayton County, 0199 - Hawthorne Elementary School,89.99
631,Clayton County, 2052 - North Clayton High School,82.67
631,Clayton County, 0181 - Pointe South Elementary School,85.25
631,Clayton County, 5052 - Edmonds Elementary School,*
631,Clayton County, 0377 - Riverdale High School,83.04
631,Clayton County, 3060 - Riverdale Middle School,91.84
631,Clayton County, 0295 - Lake Ridge Elementary School,93.62
631,Clayton County, 2062 - West Clayton Elementary School,*
631,Clayton County, 0190 - Lovejoy High School,76.55
631,Clayton County, 2054 - Forest Park Middle School,94.85
631,Clayton County, 3050 - Babb Middle School,92.45
631,Clayton County, 3054 - Haynie Elementary School,*
631,Clayton County, 2554 - Fountain Elementary School,*
631,Clayton County, 0304 - James Jackson Elementary School,78.32
632,Clinch County, 0101 - Clinch County Elementary School,*
632,Clinch County, 0201 - Clinch County Middle School,76.58
632,Clinch County, 1050 - Clinch County High School,60.8
633,Cobb County, 0175 - Walton High School,6.68
633,Cobb County, 0402 - Hendricks Elementary School,72.92
633,Cobb County, 0381 - Lassiter High School,12.78
633,Cobb County, 0204 - Pitner Elementary School,49.06
633,Cobb County, 0180 - Still Elementary School,24.35
633,Cobb County, 0107 - McCall Primary School,60.29
633,Cobb County, 0309 - Betty Gray Middle School,90.23
633,Cobb County, 0292 - Ford Elementary School,8.62
633,Cobb County, 0302 - Acworth Elementary School,66.5
633,Cobb County, 0102 - City View Elementary School,*
633,Cobb County, 1066 - Norton Park Elementary School,93.78
633,Cobb County, 0190 - Dowell Elementary School,72.65
633,Cobb County, 5056 - Due West Elementary School,15.29
633,Cobb County, 2050 - Argyle Elementary School,90.15
633,Cobb County, 0375 - Murdock Elementary School,11.93
633,Cobb County, 0373 - Sprayberry High School,41.56
633,Cobb County, 1054 - Campbell High School,64.56
633,Cobb County, 0602 - Palmer Middle School,40.86
633,Cobb County, 3556 - Compton Elementary School,87.43
633,Cobb County, 1064 - McEachern High School,59.66
633,Cobb County, 4050 - Awtrey Middle School,35.03
633,Cobb County, 0118 - Mableton Elementary School,79.89
633,Cobb County, 0298 - Cheatham Hill Elementary School,39.31
633,Cobb County, 0399 - Blackwell Elementary School,41.8
633,Cobb County, 3062 - LaBelle Elementary School,*
633,Cobb County, 0109 - Pickett's Mill Elementary School,18.88
633,Cobb County, 0294 - Smitha Middle School,85.36
633,Cobb County, 0178 - Mabry Middle School,9.77
633,Cobb County, 0291 - Shallowford Falls Elementary School,10.11
633,Cobb County, 0592 - Bryant Elementary School,89.38
633,Cobb County, 4066 - Pebblebrook High School,79.34
633,Cobb County, 2066 - Osborne High School,82.3
633,Cobb County, 5050 - Bells Ferry Elementary School,45.16
633,Cobb County, 0290 - Campbell Middle School,86.53
633,Cobb County, 0475 - Tapp Middle School,65.87
633,Cobb County, 0273 - Kincaid Elementary School,23.03
633,Cobb County, 0197 - Vaughan Elementary School,12.87
633,Cobb County, 0192 - Harrison High School,8.86
633,Cobb County, 0499 - Lost Mountain Middle School,11.61
633,Cobb County, 0504 - Big Shanty Elementary School,39.32
633,Cobb County, 4068 - Teasley Elementary School,34.46
633,Cobb County, 0289 - Addison Elementary School,35.13
633,Cobb County, 0394 - Hightower Trail Middle School,8.78
633,Cobb County, 0607 - Lovinggood Middle School,25.17
633,Cobb County, 4052 - Brown Elementary School,59.7
633,Cobb County, 4560 - Hollydale Elementary School,84.84
633,Cobb County, 0389 - Simpson Middle School,17.16
633,Cobb County, 3058 - Fair Oaks Elementary School,*
633,Cobb County, 0203 - Kemp Elementary School,16.13
633,Cobb County, 0186 - Oakwood Digital Academy,61.38
633,Cobb County, 0187 - Keheley Elementary School,27.45
633,Cobb County, 2560 - Griffin Middle School,82.47
633,Cobb County, 3056 - South Cobb High School,74.2
633,Cobb County, 2062 - King Springs Elementary School,36.75
633,Cobb County, 0117 - Clarkdale Elementary School,80
633,Cobb County, 0297 - Frey Elementary School,19.5
633,Cobb County, 5058 - Floyd Middle School,78.77
633,Cobb County, 0207 - Austell Elementary School,75.46
633,Cobb County, 0181 - Tritt Elementary School,5.35
633,Cobb County, 0507 - McClure Middle School,23.72
633,Cobb County, 1056 - East Cobb Middle School,64.75
633,Cobb County, 0110 - Z - International Academy of Smyrna,41.59
633,Cobb County, 0191 - Varner Elementary School,46.35
633,Cobb County, 0103 - Kell High School,32.59
633,Cobb County, 0173 - Birney Elementary School,84.05
633,Cobb County, 0287 - Lewis Elementary School,41.22
633,Cobb County, 0104 - Bullard Elementary School,23.09
633,Cobb County, 0101 - Kennesaw Mountain High School,30.76
633,Cobb County, 0378 - Rocky Mount Elementary School,13.32
633,Cobb County, 1067 - Powers Ferry Elementary School,89.74
633,Cobb County, 0391 - Nicholson Elementary School,50
633,Cobb County, 0407 - Barber Middle School,55.09
633,Cobb County, 0280 - Pine Mountain Middle School,49.93
633,Cobb County, 0194 - Hayes Elementary School,62.35
633,Cobb County, 3060 - Harmony-Leland Elementary School,60.93
633,Cobb County, 4056 - Daniell Middle School,45.71
633,Cobb County, 0491 - Timber Ridge Elementary School,#
633,Cobb County, 0307 - Riverside Elementary School,*
633,Cobb County, 0299 - Durham Middle School,13.88
633,Cobb County, 0114 - East Side Elementary School,8.13
633,Cobb County, 0304 - Kennesaw Charter School,23.7
633,Cobb County, 2056 - North Cobb High School,42.67
633,Cobb County, 0404 - Kennesaw Elementary School,40.78
633,Cobb County, 1069 - Wheeler High School,46.21
633,Cobb County, 0202 - Lindley Middle School,86.48
633,Cobb County, 3067 - Russell Elementary School,72.65
633,Cobb County, 0807 - Devereux Ackerman Academy,*
633,Cobb County, 0398 - Sanders Elementary School,83.08
633,Cobb County, 0189 - Baker Elementary School,40.66
633,Cobb County, 0209 - Allatoona High School,23.24
633,Cobb County, 0707 - Hillgrove High School,21.51
633,Cobb County, 5068 - Eastvalley Elementary School,33.18
633,Cobb County, 1052 - Belmont Hills Elementary School,*
633,Cobb County, 3064 - Milford Elementary School,94.18
633,Cobb County, 0184 - McCleskey Middle School,38.74
633,Cobb County, 0502 - Cooper Middle School,70.67
633,Cobb County, 0397 - Green Acres Elementary School,*
633,Cobb County, 5052 - Brumby Elementary School,81.04
633,Cobb County, 0199 - Nickajack Elementary School,40.98
633,Cobb County, 5067 - Sedalia Park Elementary School,59.75
633,Cobb County, 0388 - Davis Elementary School,12.33
633,Cobb County, 0281 - Dickerson Middle School,7.24
633,Cobb County, 0489 - Powder Springs Elementary School,72.14
633,Cobb County, 0185 - Garrison Mill Elementary School,10.23
633,Cobb County, 1060 - Garrett Middle School,86.02
633,Cobb County, 3054 - Clay Elementary School,90.63
633,Cobb County, 0188 - Pope High School,10.95
633,Cobb County, 0275 - Dodgen Middle School,7.32
633,Cobb County, 0478 - Sope Creek Elementary School,6.22
633,Cobb County, 0198 - Chalker Elementary School,34.4
633,Cobb County, 0278 - Mount Bethel Elementary School,#
633,Cobb County, 0288 - Mountain View Elementary School,13.14
634,Coffee County, 0282 - Eastside Elementary School,78.75
634,Coffee County, 0308 - George Washington Carver Freshman Campus,73.47
634,Coffee County, 0102 - Ambrose Elementary School ,78.51
634,Coffee County, 0108 - Coffee Middle School,75.6
634,Coffee County, 0291 - Nicholls Elementary School,80.35
634,Coffee County, 3052 - West Green Elementary School,79.09
634,Coffee County, 0182 - Satilla Elementary School,87.86
634,Coffee County, 0195 - Coffee County High School,64.79
634,Coffee County, 5050 - Westside Elementary School,80.84
634,Coffee County, 0100 - Indian Creek Elementary,68.67
634,Coffee County, 0191 - Broxton-Mary Hayes Elementary,83.53
635,Colquitt County, 0278 - Norman Park Elementary School,79.89
635,Colquitt County, 0112 - Colquitt County Achievement Center,68.75
635,Colquitt County, 4052 - Hamilton Elementary School,60.56
635,Colquitt County, 3052 - CA Gray Junior High School,69.47
635,Colquitt County, 3050 - Stringfellow Elementary School,*
635,Colquitt County, 2052 - Funston Elementary School,81.07
635,Colquitt County, 3054 - Okapilco Elementary School,81.61
635,Colquitt County, 4050 - Cox Elementary School,*
635,Colquitt County, 5054 - Sunset Elementary School,74.11
635,Colquitt County, 1554 - Colquitt County High School,62.61
635,Colquitt County, 0187 - Odom Elementary School,90.17
635,Colquitt County, 0178 - Doerun Elementary School,79.21
635,Colquitt County, 0111 - Willie J. Williams Middle School,73.73
635,Colquitt County, 2056 - Wright Elementary School,51.13
636,Columbia County, 0194 - Riverside Elementary School,12.69
636,Columbia County, 0197 - Greenbrier High School,10.14
636,Columbia County, 0190 - Brookwood Elementary School,48.13
636,Columbia County, 5050 - Grovetown Elementary School,71.12
636,Columbia County, 4050 - Evans High School,28.31
636,Columbia County, 0186 - Evans Elementary School,28.79
636,Columbia County, 0106 - River Ridge Elementary,15.9
636,Columbia County, 0189 - Lakeside High School,23.28
636,Columbia County, 0107 - Evans Middle School,32.45
636,Columbia County, 0102 - Lewiston Elementary School,20.82
636,Columbia County, 4052 - North Harlem Elementary School,65.15
636,Columbia County, 3052 - North Columbia Elementary School,38.36
636,Columbia County, 2052 - Martinez Elementary School,45.21
636,Columbia County, 0103 - Grovetown Middle School,50.96
636,Columbia County, 0397 - Euchee Creek Elementary School,52.22
636,Columbia County, 0290 - Lakeside Middle School,48.68
636,Columbia County, 0101 - Greenbrier Middle School,14.72
636,Columbia County, 5052 - South Columbia Elementary School,65.87
636,Columbia County, 2050 - Columbia Middle School,37.83
636,Columbia County, 0183 - Harlem High School,40.97
636,Columbia County, 0173 - Westmont Elementary School,53.02
636,Columbia County, 0283 - Harlem Middle School,54.62
636,Columbia County, 0193 - Riverside Middle School,12.89
636,Columbia County, 0297 - Greenbrier Elementary School,12.89
636,Columbia County, 0192 - Stevens Creek Elementary School,16.21
636,Columbia County, 0188 - Blue Ridge Elementary School,30.56
636,Columbia County, 0212 - Baker Place Elementary,31.03
636,Columbia County, 1050 - Bel Air Elementary School,52.06
636,Columbia County, 0112 - Grovetown High School,38.01
636,Columbia County, 0108 - Stallings Island Middle School,14.81
636,Columbia County, 0208 - Cedar Ridge Elementary School,42.61
771,Commerce City, 1050 - Commerce Elementary School,61.16
771,Commerce City, 0104 - Commerce Primary,68.25
771,Commerce City, 0105 - Commerce Middle School,62.83
771,Commerce City, 0112 - Commerce High School,53.96
637,Cook County, 0111 - Cook High School,61.19
637,Cook County, 0101 - Cook County Middle School,70.67
637,Cook County, 0104 - Cook Elementary School,70.2
637,Cook County, 0196 - Cook Primary School,72.58
638,Coweta County, 0191 - Canongate Elementary School,27.4
638,Coweta County, 0289 - East Coweta Middle School,47.91
638,Coweta County, 0189 - White Oak Elementary School,42.8
638,Coweta County, 0115 - Brooks Elementary,25.75
638,Coweta County, 0195 - Jefferson Parkway Elementary School,78.73
638,Coweta County, 1056 - Evans Middle School,61.68
638,Coweta County, 5056 - Western Elementary School,65.78
638,Coweta County, 1050 - Arnco-Sargent Elementary School,62.92
638,Coweta County, 3054 - Moreland Elementary School,59.35
638,Coweta County, 0203 - Glanton Elementary,70.77
638,Coweta County, 0389 - East Coweta High School,38.96
638,Coweta County, 0196 - Northgate High School,23.76
638,Coweta County, 0199 - Poplar Road Elementary School,48.12
638,Coweta County, 1054 - Ruth Hill Elementary School,77.88
638,Coweta County, 0299 - Madras Middle School,30.09
638,Coweta County, 0101 - Arbor Springs Elementary,34.23
638,Coweta County, 0395 - Arnall Middle School,45.4
638,Coweta County, 5054 - Newnan High School,49.67
638,Coweta County, 0201 - Welch Elementary School,52.61
638,Coweta County, 0103 - Willis Road Elementary,38.19
638,Coweta County, 0301 - Smokey Road Middle School,64.3
638,Coweta County, 2056 - Northside Elementary School,47.65
638,Coweta County, 2050 - Atkinson Elementary School,68.45
638,Coweta County, 0106 - Lee Middle School,31.89
638,Coweta County, 0192 - Newnan Crossing Elementary School,44.57
638,Coweta County, 0295 - Thomas Crossroads Elementary School,22.6
638,Coweta County, 3052 - Elm Street Elementary School,50.48
638,Coweta County, 2052 - Eastside Elementary School,46.9
639,Crawford County, 0192 - Crawford County Elementary,87.47
639,Crawford County, 0193 - Crawford County High School,71.29
639,Crawford County, 0202 - Crawford County Middle School,74.15
640,Crisp County, 0196 - Crisp County High School,64.95
640,Crisp County, 0197 - Crisp County Middle School,78.66
640,Crisp County, 1050 - Blackshear Trail Elementary School,93.33
640,Crisp County, 0297 - A. S. Clark Elementary School,82.28
640,Crisp County, 5050 - Crisp County Pre-K,81.28
640,Crisp County, 2052 - Crisp County Elementary School,77.43
641,Dade County, 0101 - Dade Elementary School,60.31
641,Dade County, 0195 - Dade County High School,49.11
641,Dade County, 0275 - Davis Elementary School,63.03
641,Dade County, 0295 - Dade Middle School,60.59
772,Dalton Public Schools, 0110 - Morris Innovative High School,86.84
772,Dalton Public Schools, 4050 - Dalton High School,66.41
772,Dalton Public Schools, 0301 - City Park Elementary School,89.58
772,Dalton Public Schools, 1052 - Roan Elementary School,87.66
772,Dalton Public Schools, 0105 - Blue Ridge Elementary School,90.01
772,Dalton Public Schools, 0101 - Park Creek Elementary School,89.71
772,Dalton Public Schools, 0201 - Dalton Middle School,79.73
772,Dalton Public Schools, 1050 - Brookwood Elementary School,60.86
772,Dalton Public Schools, 0173 - Westwood Elementary School,55.68
642,Dawson County, 0106 - Dawson County Middle School,51.42
642,Dawson County, 0103 - Kilough Elementary School,52.75
642,Dawson County, 0199 - Black's Mill Elementary School,56.74
642,Dawson County, 0198 - Dawson County High School ,39.79
642,Dawson County, 0109 - Dawson County Junior High,60.61
642,Dawson County, 0111 - Riverview Elementary School,64.08
642,Dawson County, 0189 - Robinson Elementary School,56.9
644,DeKalb County, 0497 - Stephenson High School,62.71
644,DeKalb County, 2054 - Columbia High School,80.63
644,DeKalb County, 0375 - Fairington Elementary School,*
644,DeKalb County, 1056 - Evansdale Elementary School,49.13
644,DeKalb County, 3050 - Ashford Park Elementary School,34.91
644,DeKalb County, 1052 - Brockett Elementary School,65.53
644,DeKalb County, 0107 - Flat Rock Elementary School,89.37
644,DeKalb County, 2059 - Indian Creek Elementary School,*
644,DeKalb County, 0290 - Sequoyah Middle School,*
644,DeKalb County, 1054 - Columbia Elementary School,*
644,DeKalb County, 3063 - Oak Grove Elementary School,7.19
644,DeKalb County, 2065 - Cary Reynolds Elementary School,*
644,DeKalb County, 1061 - Livsey Elementary School,30.75
644,DeKalb County, 4054 - Cross Keys High School,88.53
644,DeKalb County, 0510 - Margaret Harris Comprehensive School,59.09
644,DeKalb County, 0301 - Columbia Middle School,92.16
644,DeKalb County, 0175 - Austin Elementary School,#
644,DeKalb County, 3057 - Hambrick Elementary School,90.06
644,DeKalb County, 0675 - Woodridge Elementary School,88.59
644,DeKalb County, 1059 - Idlewood Elementary School,94.76
644,DeKalb County, 0475 - Bob Mathis Elementary School,83.72
644,DeKalb County, 4064 - Rainbow Elementary School,88.01
644,DeKalb County, 0507 - The Champion Middle Theme School,64.91
644,DeKalb County, 3052 - Canby Lane Elementary School,93.28
644,DeKalb County, 4063 - Oakcliff Elementary School,92.93
644,DeKalb County, 0188 - Panola Way Elementary School,*
644,DeKalb County, 0406 - Chamblee Middle School,41.97
644,DeKalb County, 0610 - Arabia Mountain High School - Academy of Engineering  Medicine and Environm,46.96
644,DeKalb County, 0305 - Oak View Elementary,92.43
644,DeKalb County, 2058 - Henderson Mill Elementary School,62.07
644,DeKalb County, 2055 - Druid Hills High School,53.81
644,DeKalb County, 0173 - Vanderlyn Elementary School,#
644,DeKalb County, 3059 - Jolly Elementary School,94.72
644,DeKalb County, 0705 - DeKalb PATH Academy Charter School,*
644,DeKalb County, 5016 - Coralwood Education Center,8.33
644,DeKalb County, 4059 - Kelley Lake Elementary School,94.86
644,DeKalb County, 0203 - Lithonia Middle School,86.88
644,DeKalb County, 0297 - Edward L. Bouie  Sr. Elementary School,60.76
644,DeKalb County, 0707 - UHS of Laurel Heights,#
644,DeKalb County, 2068 - Stone Mountain Elementary School,93.62
644,DeKalb County, 0606 - Gateway to College Academy,34.62
644,DeKalb County, 2050 - Allgood Elementary School,87.43
644,DeKalb County, 0409 - Ronald E McNair Discover Learning Academy Elementary School,94.94
644,DeKalb County, 0407 - Dekalb Early College Academy,63.74
644,DeKalb County, 1071 - Woodward Elementary School,*
644,DeKalb County, 0288 - Kittredge Magnet School,12.17
644,DeKalb County, 3051 - Briarlake Elementary School,24.88
644,DeKalb County, 1010 - DeKalb Agriculture Technology and Environment School,30.84
644,DeKalb County, 4053 - Clarkston High School,88.85
644,DeKalb County, 0191 - Browns Mill Elementary School,80.42
644,DeKalb County, 1057 - McNair Middle School,*
644,DeKalb County, 0189 - Peachtree Middle School,35.25
644,DeKalb County, 0397 - Stephenson Middle School,73.54
644,DeKalb County, 4051 - Briar Vista Elementary School,60.21
644,DeKalb County, 0113 - DeKalb Preparatory Academy Charter,#
644,DeKalb County, 0200 - Cedar Grove Middle School,83.15
644,DeKalb County, 0399 - Robert Shaw Theme School,84.58
644,DeKalb County, 5059 - Kingsley Elementary School,43.86
644,DeKalb County, 1070 - Tucker High School,61.74
644,DeKalb County, 0275 - Cedar Grove Elementary School,86.07
644,DeKalb County, 0105 - Miller Grove High School,77.36
644,DeKalb County, 0293 - Shadow Rock Elementary School,84.64
644,DeKalb County, 4058 - Hightower Elementary School,*
644,DeKalb County, 5065 - Sagamore Hills Elementary School,40.57
644,DeKalb County, 0810 - Elizabeth Andrews High School,79.33
644,DeKalb County, 0197 - Marbut Elementary School,71.53
644,DeKalb County, 1053 - Chapel Hill Elementary School,83.33
644,DeKalb County, 0897 - Druid Hills Middle School,62.2
644,DeKalb County, 3067 - Smoke Rise Elementary School,67.36
644,DeKalb County, 0214 - Dunwoody Elementary School,10.6
644,DeKalb County, 4062 - Montclair Elementary School,*
644,DeKalb County, 3060 - Lakeside High School,40.8
644,DeKalb County, 0215 - Museum School Avondale Estates,#
644,DeKalb County, 3062 - Midway Elementary School,*
644,DeKalb County, 4065 - Rowland Elementary School,91.54
644,DeKalb County, 0202 - Lithonia High School,81.14
644,DeKalb County, 3069 - Toney Elementary School,94.55
644,DeKalb County, 4069 - Towers High School,81.92
644,DeKalb County, 1100 - International Student Center,*
644,DeKalb County, 0272 - Rockbridge Elementary School,*
644,DeKalb County, 2061 - McLendon Elementary School,89.71
644,DeKalb County, 0311 - Leadership Preparatory Academy,58.8
644,DeKalb County, 4052 - Murphey Candler Elementary School,86.87
644,DeKalb County, 4067 - Snapfinger Elementary School,*
644,DeKalb County, 3061 - Meadowview Elementary School,*
644,DeKalb County, 0176 - Redan High School,77.93
644,DeKalb County, 3065 - Rock Chapel Elementary School,84.42
644,DeKalb County, 4060 - Laurel Ridge Elementary School,49.29
644,DeKalb County, 5053 - Clifton Elementary School,*
644,DeKalb County, 0102 - Wynbrooke Elementary School,48.45
644,DeKalb County, 0190 - Pine Ridge Elementary School,83.06
644,DeKalb County, 0506 - Stone Mountain Middle School,92.54
644,DeKalb County, 0276 - Stone Mountain High School,85.41
644,DeKalb County, 5055 - Dunwoody High School,29.72
644,DeKalb County, 0205 - Redan Middle School,86.13
644,DeKalb County, 3070 - McNair High School,85.49
644,DeKalb County, 3056 - Flat Shoals Elementary School,*
644,DeKalb County, 4068 - Stoneview Elementary School,91.15
644,DeKalb County, 0112 - Destiny Achievers Academy of Excellence,54.46
644,DeKalb County, 0193 - Chapel Hill Middle School,73.06
644,DeKalb County, 5067 - Southwest DeKalb High School,62.28
644,DeKalb County, 0575 - Stone Mill Elementary School,94.82
644,DeKalb County, 0500 - DeKalb Alternative School,*
644,DeKalb County, 0805 - International Community School,66.12
644,DeKalb County, 5052 - Chamblee High School,42.28
644,DeKalb County, 1055 - Dresden Elementary School,*
644,DeKalb County, 0100 - Narvie Harris Elementary School,55.27
644,DeKalb County, 0605 - Tucker Middle School,73.89
644,DeKalb County, 0172 - Cedar Grove High School,75.28
644,DeKalb County, 3053 - Chesnut Elementary School,36.3
644,DeKalb County, 3055 - Dunaire Elementary School,94.42
644,DeKalb County, 0201 - Freedom Middle School,*
644,DeKalb County, 2056 - Fernbank Elementary School,10.09
644,DeKalb County, 0291 - Salem Middle School,78.38
644,DeKalb County, 0797 - Henderson Middle School,53.19
644,DeKalb County, 0410 - DeKalb School of the Arts,28.57
644,DeKalb County, 5057 - Hawthorne Elementary School,41.78
644,DeKalb County, 5050 - Avondale Elementary School,93.79
644,DeKalb County, 0108 - Princeton Elementary School,84.23
644,DeKalb County, 2062 - Midvale Elementary School,55.8
644,DeKalb County, 0597 - Miller Grove Middle School,88.63
644,DeKalb County, 0181 - Eldridge L. Miller Elementary School,93.91
644,DeKalb County, 0103 - Martin Luther King  Jr. High School ,69.92
644,DeKalb County, 0503 - East DeKalb Special Education Center,#
644,DeKalb County, 0309 - Wadsworth Magnet School for High Achievers,40.93
644,DeKalb County, 5062 - Montgomery Elementary School,7.4
644,DeKalb County, 1050 - DeKalb Arts Academy,67.36
644,DeKalb County, 3064 - Pleasantdale Elementary School,*
644,DeKalb County, 5058 - Huntley Hills Elementary School,70.29
644,DeKalb County, 2060 - Knollwood Elementary School,*
644,DeKalb County, 0401 - Mary McLeod Bethune Middle School,92.14
644,DeKalb County, 5064 - Redan Elementary School,90.42
643,Decatur County, 4052 - Jones-Wheat Primary School,81.82
643,Decatur County, 3050 - Bainbridge High School,63.34
643,Decatur County, 1052 - Elcan-King Elementary School,84.63
643,Decatur County, 2052 - Hutto Elementary School,75.46
643,Decatur County, 0191 - Potter Street Elementary School,85.29
643,Decatur County, 2050 - Bainbridge Middle School,73.96
643,Decatur County, 3052 - John Johnson Elementary School,63.03
643,Decatur County, 0105 - West Bainbridge Primary School,88.93
645,Dodge County, 0291 - North Dodge Elementary School,74.02
645,Dodge County, 0191 - South Dodge Elementary School,75.91
645,Dodge County, 0103 - Dodge County High School,66.3
645,Dodge County, 0180 - Dodge County Middle School,72.45
646,Dooly County, 0104 - Dooly County Elementary School,*
646,Dooly County, 0204 - Dooly County Middle School,92.15
646,Dooly County, 0182 - Dooly County High School,89.14
647,Dougherty County, 0199 - Lamar Reese School of the Arts,92.21
647,Dougherty County, 5062 - West Town Elementary School,94.24
647,Dougherty County, 0114 - Dougherty County Drop Back In Academy,32.35
647,Dougherty County, 2056 - Magnolia Elementary School,93.95
647,Dougherty County, 2052 - Dougherty Comprehensive High School,90.54
647,Dougherty County, 0106 - Radium Springs Middle School,90.24
647,Dougherty County, 0105 - Robert H Harvey Elementary School,*
647,Dougherty County, 4060 - Sherwood Acres Elementary School,77.47
647,Dougherty County, 5060 - Southside Middle School,*
647,Dougherty County, 0399 - Martin Luther King  Jr. Elementary School,*
647,Dougherty County, 5058 - Radium Springs Elementary School,*
647,Dougherty County, 0102 - Live Oak Elementary School,83.84
647,Dougherty County, 1058 - Monroe High School,86.17
647,Dougherty County, 0205 - Lincoln Elementary Magnet School,65.21
647,Dougherty County, 4062 - Westover High School,56.16
647,Dougherty County, 4054 - Lake Park Elementary School,38.69
647,Dougherty County, 0103 - Robert A. Cross Middle Magnet,56.01
647,Dougherty County, 1050 - Albany High School,77.09
647,Dougherty County, 3052 - Dougherty International Education Middle School,*
647,Dougherty County, 2062 - Sylvester Road Elementary School,*
647,Dougherty County, 0101 - Albany Middle School,*
647,Dougherty County, 4056 - Merry Acres Middle School,75.59
647,Dougherty County, 0299 - Alice Coachman Elementary School,*
647,Dougherty County, 3058 - Northside Elementary School,*
647,Dougherty County, 2058 - Morningside Elementary School,*
647,Dougherty County, 5056 - International Studies Elementary Charter School,84.93
647,Dougherty County, 3062 - Turner Elementary School,*
648,Douglas County, 5052 - Annette Winn Elementary School,84.83
648,Douglas County, 0180 - Fairplay Middle School,25.45
648,Douglas County, 0187 - Alexander High School,38.93
648,Douglas County, 0184 - Dorsett Shoals Elementary School,64.17
648,Douglas County, 4050 - Douglas County High School,57.72
648,Douglas County, 0200 - Holly Springs Elementary School,39.73
648,Douglas County, 0112 - Mason Creek Elementary School,47.48
648,Douglas County, 0498 - Eastside Elementary School,87.19
648,Douglas County, 0104 - North Douglas Elementary School,83.67
648,Douglas County, 0203 - New Manchester Elementary School,66.74
648,Douglas County, 0178 - Arbor Station Elementary School,54.28
648,Douglas County, 0100 - Chapel Hill High School,41.8
648,Douglas County, 0212 - New Manchester High School,62.93
648,Douglas County, 4052 - Mount Carmel Elementary School,63.55
648,Douglas County, 0407 - Brighten Academy,26.67
648,Douglas County, 0107 - Bill Arp Elementary School,63.79
648,Douglas County, 0193 - South Douglas Elementary School,23.74
648,Douglas County, 0103 - Yeager Middle School,68.77
648,Douglas County, 0298 - Sweetwater Elementary School,78.93
648,Douglas County, 0213 - Factory Shoals Elementary School,74.54
648,Douglas County, 0113 - Mason Creek Middle School,55.78
648,Douglas County, 3052 - Lithia Springs Elementary School,82.92
648,Douglas County, 0108 - Factory Shoals Middle School,72.07
648,Douglas County, 1054 - Winston Elementary School,67.26
648,Douglas County, 2050 - Beulah Elementary School,77.49
648,Douglas County, 0507 - Youth Villages at Inner Harbour,*
648,Douglas County, 3550 - Chapel Hill Middle School,45.47
648,Douglas County, 5050 - Stewart Middle School,88.61
648,Douglas County, 0188 - Chestnut Log Middle School,80.11
648,Douglas County, 0198 - Bright Star Elementary School,74.54
648,Douglas County, 0208 - Chapel Hill Elementary School,48.84
648,Douglas County, 2054 - Turner Middle School,80.79
648,Douglas County, 0175 - Lithia Springs Comprehensive High School,67.05
648,Douglas County, 0398 - Burnett Elementary School,87.24
648,Douglas County, 0303 - Mirror Lake Elementary School,42.99
774,Dublin City, 0102 - Dublin Middle School,87.01
774,Dublin City, 0211 - Dublin High School,75.78
774,Dublin City, 0108 - Community Hope Center,*
774,Dublin City, 0412 - Moore Street Facility,13.95
774,Dublin City, 0312 - Susie Dasher,86.93
774,Dublin City, 0212 - Saxon Heights,92.48
774,Dublin City, 0112 - Hillcrest Elementary,87.32
649,Early County, 0194 - Early County Elementary School,81.17
649,Early County, 0197 - Early County Middle School,74.79
649,Early County, 2050 - Early County High School,69.23
650,Echols County, 1050 - Echols County High School,63.08
650,Echols County, 0112 - Echols County Elementary/Middle School,76.59
651,Effingham County, 0203 - Ebenezer Middle School,37.17
651,Effingham County, 0196 - Sand Hill Elementary School,57.44
651,Effingham County, 4050 - Rincon Elementary School,52
651,Effingham County, 0297 - South Effingham Middle School,37.25
651,Effingham County, 0290 - Effingham County Middle School,53.27
651,Effingham County, 0186 - South Effingham Elementary School,31.76
651,Effingham County, 0390 - Effingham County High School,38.99
651,Effingham County, 0197 - South Effingham High School,27.19
651,Effingham County, 0296 - Ebenezer Elementary School,42.4
651,Effingham County, 0190 - Guyton Elementary School,60.23
651,Effingham County, 0103 - Springfield Elementary School,59.9
651,Effingham County, 0107 - Blandford Elementary School,43.21
651,Effingham County, 0105 - Marlow Elementary School,43.4
652,Elbert County, 0176 - Elbert County High School,64.31
652,Elbert County, 0213 - Elbert County Primary School,75.75
652,Elbert County, 0313 - Elbert County Elementary School,70.91
652,Elbert County, 0112 - Elberton Education Center,73.17
652,Elbert County, 0104 - Elbert County Middle School ,71.96
653,Emanuel County, 0189 - Swainsboro High School,75.1
653,Emanuel County, 1050 - Adrian School of Performing Arts,80.77
653,Emanuel County, 0192 - Swainsboro Middle School,82.8
653,Emanuel County, 0198 - Swainsboro Elementary School,83.1
653,Emanuel County, 0100 - Twin City Elementary School,75.48
653,Emanuel County, 2050 - Emanuel County Institute,68.73
